80.9583	20.0057	347	-60.6199
80.975	20.0057	349	-61.1437
80.9917	20.0057	351	-60.5674
81.0083	20.0057	361	-59.8862
81.025	20.0057	361	-57.4862
81.0417	20.0057	369	-55.7811
81.0583	20.0057	375	-54.0524
81.075	20.0057	381	-53.0236
81.0917	20.0057	411	-55.5798
81.1083	20.0057	429	-57.6935
81.125	20.0057	475	-63.5397
81.1417	20.0057	433	-59.641
81.1583	20.0057	409	-57.3561
81.175	20.0057	413	-57.2035
81.1917	20.0057	405	-54.3086
81.2083	20.0057	407	-51.0323
81.225	20.0057	413	-47.2035
81.2417	20.0057	443	-45.3597
81.2583	20.0057	563	-53.6845
81.275	20.0057	613	-54.7781
81.2917	20.0057	643	-54.8343
81.3083	20.0057	641	-52.8106
81.325	20.0057	631	-51.1919
81.3417	20.0057	643	-53.1343
81.3583	20.0057	655	-55.3768
81.375	20.0057	645	-55.1581
81.3917	20.0057	627	-53.3444
81.4083	20.0057	641	-54.3106
81.425	20.0057	657	-54.7006
81.4417	20.0057	647	-51.5818
81.4583	20.0057	639	-48.6868
81.475	20.0057	639	-46.7868
81.4917	20.0057	669	-49.043
81.5083	20.0057	705	-52.6705
81.525	20.0057	775	-61.0016
81.5417	20.0057	669	-50.343
81.5583	20.0057	647	-49.1818
81.575	20.0057	635	-49.2394
81.5917	20.0057	643	-51.1343
81.6083	20.0057	637	-50.9631
81.625	20.0057	629	-50.0681
81.6417	20.0057	619	-48.7494
81.6583	20.0057	633	-50.0156
81.675	20.0057	639	-50.5868
81.6917	20.0057	647	-51.6818
81.7083	20.0057	653	-53.0531
81.725	20.0057	639	-52.3868
81.7417	20.0057	629	-52.4681
81.7583	20.0057	627	-53.4444
81.775	20.0057	625	-54.2206
81.7917	20.0057	615	-53.9019
81.8083	20.0057	621	-54.9731
81.825	20.0057	619	-54.9494
81.8417	20.0057	621	-55.1731
81.8583	20.0057	627	-55.7444
81.875	20.0057	637	-56.9631
81.8917	20.0057	645	-57.9581
81.9083	20.0057	653	-59.1531
81.925	20.0057	659	-60.1243
81.9417	20.0057	659	-60.6243
81.9583	20.0057	663	-61.6718
81.975	20.0057	663	-62.2718
81.9917	20.0057	647	-61.0818
82.0083	20.0057	643	-61.2343
78.0083	19.9901	351	-56.1674
78.025	19.9901	311	-51.5925
78.0417	19.9901	309	-51.4688
78.0583	19.9901	307	-51.745
78.075	19.9901	299	-51.65
78.0917	19.9901	283	-51.0601
78.1083	19.9901	281	-52.1363
78.125	19.9901	269	-52.1938
78.1417	19.9901	263	-52.9226
78.1583	19.9901	259	-53.5751
78.175	19.9901	263	-54.9226
78.1917	19.9901	275	-56.9651
78.2083	19.9901	289	-59.1313
78.225	19.9901	307	-61.745
78.2417	19.9901	313	-63.2162
78.2583	19.9901	287	-61.4076
78.275	19.9901	277	-61.6888
78.2917	19.9901	271	-62.6176
78.3083	19.9901	255	-62.4276
78.325	19.9901	259	-64.2751
78.3417	19.9901	257	-65.0514
78.3583	19.9901	269	-66.7938
78.375	19.9901	289	-68.7313
78.3917	19.9901	303	-69.4975
78.4083	19.9901	305	-68.5213
78.425	19.9901	295	-66.1025
78.4417	19.9901	275	-62.6651
78.4583	19.9901	271	-61.3176
78.475	19.9901	277	-61.4888
78.4917	19.9901	271	-60.7176
78.5083	19.9901	255	-58.8276
78.525	19.9901	249	-57.9564
78.5417	19.9901	241	-56.3614
78.5583	19.9901	247	-55.7326
78.575	19.9901	251	-54.1801
78.5917	19.9901	259	-52.3751
78.6083	19.9901	269	-50.2938
78.625	19.9901	279	-48.2126
78.6417	19.9901	283	-45.5601
78.6583	19.9901	299	-44.85
78.675	19.9901	313	-44.8162
78.6917	19.9901	353	-48.5912
78.7083	19.9901	393	-53.3661
78.725	19.9901	351	-49.7674
78.7417	19.9901	307	-46.545
78.7583	19.9901	297	-47.4263
78.775	19.9901	269	-46.2938
78.7917	19.9901	259	-47.0751
78.8083	19.9901	263	-48.9226
78.825	19.9901	267	-50.4701
78.8417	19.9901	263	-50.5226
78.8583	19.9901	259	-50.1751
78.875	19.9901	247	-48.6326
78.8917	19.9901	245	-47.9089
78.9083	19.9901	237	-46.4139
78.925	19.9901	221	-43.9239
78.9417	19.9901	203	-41.2102
78.9583	19.9901	201	-40.3865
78.975	19.9901	197	-39.339
78.9917	19.9901	201	-39.2865
79.0083	19.9901	195	-38.1152
79.025	19.9901	195	-37.6152
79.0417	19.9901	191	-36.6677
79.0583	19.9901	195	-36.5152
79.075	19.9901	193	-35.5915
79.0917	19.9901	185	-33.9965
79.1083	19.9901	185	-33.2965
79.125	19.9901	191	-33.4677
79.1417	19.9901	203	-34.5102
79.1583	19.9901	205	-34.834
79.175	19.9901	207	-35.6577
79.1917	19.9901	205	-36.434
79.2083	19.9901	199	-37.1627
79.225	19.9901	201	-38.9865
79.2417	19.9901	193	-39.7915
79.2583	19.9901	183	-40.3728
79.275	19.9901	187	-42.3203
79.2917	19.9901	193	-44.2915
79.3083	19.9901	205	-46.534
79.325	19.9901	213	-48.1289
79.3417	19.9901	217	-49.1764
79.3583	19.9901	217	-49.6764
79.375	19.9901	227	-51.2952
79.3917	19.9901	235	-52.7902
79.4083	19.9901	233	-53.2664
79.425	19.9901	229	-53.5189
79.4417	19.9901	229	-54.1189
79.4583	19.9901	231	-54.9427
79.475	19.9901	221	-54.0239
79.4917	19.9901	205	-52.334
79.5083	19.9901	205	-52.034
79.525	19.9901	205	-51.434
79.5417	19.9901	195	-49.4152
79.5583	19.9901	187	-47.4203
79.575	19.9901	187	-46.2203
79.5917	19.9901	183	-44.4728
79.6083	19.9901	183	-43.0728
79.625	19.9901	197	-43.139
79.6417	19.9901	215	-43.7527
79.6583	19.9901	193	-39.7915
79.675	19.9901	179	-36.8253
79.6917	19.9901	183	-36.0728
79.7083	19.9901	189	-35.744
79.725	19.9901	199	-36.1627
79.7417	19.9901	193	-35.0915
79.7583	19.9901	185	-34.2965
79.775	19.9901	179	-34.0253
79.7917	19.9901	187	-35.7203
79.8083	19.9901	191	-37.1677
79.825	19.9901	195	-38.7152
79.8417	19.9901	197	-40.239
79.8583	19.9901	189	-40.544
79.875	19.9901	183	-41.0728
79.8917	19.9901	193	-43.2915
79.9083	19.9901	195	-44.5152
79.925	19.9901	195	-45.4152
79.9417	19.9901	191	-45.8677
79.9583	19.9901	189	-46.444
79.975	19.9901	193	-47.4915
79.9917	19.9901	199	-48.6627
80.0083	19.9901	205	-49.534
80.025	19.9901	205	-49.334
80.0417	19.9901	213	-49.8289
80.0583	19.9901	211	-48.8052
80.075	19.9901	209	-47.6815
80.0917	19.9901	215	-47.2527
80.1083	19.9901	219	-46.5002
80.125	19.9901	215	-44.9527
80.1417	19.9901	219	-44.4002
80.1583	19.9901	221	-43.7239
80.175	19.9901	225	-43.4714
80.1917	19.9901	263	-46.9226
80.2083	19.9901	277	-47.5888
80.225	19.9901	285	-47.4838
80.2417	19.9901	295	-47.3025
80.2583	19.9901	297	-46.2263
80.275	19.9901	313	-46.6162
80.2917	19.9901	325	-46.6587
80.3083	19.9901	323	-45.535
80.325	19.9901	351	-48.3674
80.3417	19.9901	357	-49.2387
80.3583	19.9901	323	-46.435
80.375	19.9901	323	-47.935
80.3917	19.9901	323	-49.835
80.4083	19.9901	311	-50.5925
80.425	19.9901	307	-52.045
80.4417	19.9901	299	-52.55
80.4583	19.9901	295	-52.9025
80.475	19.9901	311	-54.8925
80.4917	19.9901	317	-55.1637
80.5083	19.9901	319	-54.3875
80.525	19.9901	327	-54.0825
80.5417	19.9901	337	-54.0012
80.5583	19.9901	341	-53.4487
80.575	19.9901	357	-54.4387
80.5917	19.9901	355	-53.9149
80.6083	19.9901	343	-52.5724
80.625	19.9901	331	-51.43
80.6417	19.9901	323	-51.035
80.6583	19.9901	309	-49.8688
80.675	19.9901	311	-50.4925
80.6917	19.9901	315	-51.04
80.7083	19.9901	309	-50.2688
80.725	19.9901	301	-48.9738
80.7417	19.9901	311	-49.3925
80.7583	19.9901	341	-51.8487
80.775	19.9901	361	-52.8862
80.7917	19.9901	357	-51.2387
80.8083	19.9901	337	-48.0012
80.825	19.9901	337	-47.3012
80.8417	19.9901	325	-45.7587
80.8583	19.9901	355	-49.7149
80.875	19.9901	359	-51.4624
80.8917	19.9901	329	-50.2062
80.9083	19.9901	333	-53.1537
80.925	19.9901	335	-56.0775
80.9417	19.9901	347	-59.7199
80.9583	19.9901	355	-62.2149
80.975	19.9901	369	-64.2811
80.9917	19.9901	363	-62.9099
81.0083	19.9901	369	-61.6811
81.025	19.9901	377	-59.9761
81.0417	19.9901	387	-58.0949
81.0583	19.9901	385	-55.1711
81.075	19.9901	393	-54.0661
81.0917	19.9901	413	-55.3035
81.1083	19.9901	451	-59.5547
81.125	19.9901	531	-69.3046
81.1417	19.9901	475	-63.9397
81.1583	19.9901	401	-56.1611
81.175	19.9901	405	-56.0086
81.1917	19.9901	397	-53.2136
81.2083	19.9901	399	-50.0373
81.225	19.9901	413	-46.9035
81.2417	19.9901	431	-43.5173
81.2583	19.9901	517	-47.7383
81.275	19.9901	623	-54.7969
81.2917	19.9901	641	-53.5106
81.3083	19.9901	643	-51.8343
81.325	19.9901	635	-50.6394
81.3417	19.9901	631	-51.1919
81.3583	19.9901	649	-54.7056
81.375	19.9901	643	-55.5343
81.3917	19.9901	625	-54.5206
81.4083	19.9901	639	-56.1868
81.425	19.9901	651	-56.6293
81.4417	19.9901	635	-53.2394
81.4583	19.9901	629	-50.5681
81.475	19.9901	643	-50.1343
81.4917	19.9901	641	-48.5106
81.5083	19.9901	659	-49.9243
81.525	19.9901	721	-56.8604
81.5417	19.9901	677	-52.738
81.5583	19.9901	647	-50.4818
81.575	19.9901	637	-50.4631
81.5917	19.9901	629	-50.3681
81.6083	19.9901	627	-50.5444
81.625	19.9901	625	-50.2206
81.6417	19.9901	621	-49.3731
81.6583	19.9901	635	-50.4394
81.675	19.9901	635	-50.1394
81.6917	19.9901	643	-51.0343
81.7083	19.9901	643	-51.4343
81.725	19.9901	635	-51.2394
81.7417	19.9901	629	-51.6681
81.7583	19.9901	617	-51.4256
81.775	19.9901	615	-52.2019
81.7917	19.9901	625	-54.1206
81.8083	19.9901	631	-55.2919
81.825	19.9901	627	-55.0444
81.8417	19.9901	639	-56.4868
81.8583	19.9901	627	-55.1444
81.875	19.9901	629	-55.2681
81.8917	19.9901	641	-56.6106
81.9083	19.9901	647	-57.4818
81.925	19.9901	657	-58.8006
81.9417	19.9901	659	-59.3243
81.9583	19.9901	665	-60.3955
81.975	19.9901	671	-61.5668
81.9917	19.9901	673	-62.2905
82.0083	19.9901	663	-61.6718
78.0083	19.9744	339	-54.8249
78.025	19.9744	327	-53.4825
78.0417	19.9744	317	-52.6637
78.0583	19.9744	303	-51.6975
78.075	19.9744	293	-51.6788
78.0917	19.9744	281	-51.6363
78.1083	19.9744	285	-53.6838
78.125	19.9744	289	-55.8313
78.1417	19.9744	291	-57.555
78.1583	19.9744	273	-56.8413
78.175	19.9744	275	-58.1651
78.1917	19.9744	275	-58.9651
78.2083	19.9744	311	-63.6925
78.225	19.9744	325	-65.8587
78.2417	19.9744	327	-66.9825
78.2583	19.9744	297	-64.7263
78.275	19.9744	275	-63.6651
78.2917	19.9744	267	-64.3701
78.3083	19.9744	261	-65.2989
78.325	19.9744	255	-66.0276
78.3417	19.9744	249	-66.2564
78.3583	19.9744	269	-68.7938
78.375	19.9744	293	-71.1788
78.3917	19.9744	279	-68.7126
78.4083	19.9744	303	-70.0975
78.425	19.9744	305	-68.8213
78.4417	19.9744	285	-65.2838
78.4583	19.9744	269	-62.4938
78.475	19.9744	261	-60.8989
78.4917	19.9744	289	-63.6313
78.5083	19.9744	269	-61.1938
78.525	19.9744	265	-60.4463
78.5417	19.9744	239	-56.7376
78.5583	19.9744	253	-57.0039
78.575	19.9744	251	-54.6801
78.5917	19.9744	257	-52.6514
78.6083	19.9744	263	-50.1226
78.625	19.9744	267	-47.2701
78.6417	19.9744	283	-45.9601
78.6583	19.9744	299	-45.25
78.675	19.9744	307	-44.345
78.6917	19.9744	329	-45.9062
78.7083	19.9744	387	-52.4949
78.725	19.9744	365	-50.9336
78.7417	19.9744	311	-46.3925
78.7583	19.9744	283	-45.1601
78.775	19.9744	271	-45.8176
78.7917	19.9744	257	-46.0514
78.8083	19.9744	247	-46.5326
78.825	19.9744	245	-47.5089
78.8417	19.9744	259	-49.8751
78.8583	19.9744	263	-50.6226
78.875	19.9744	261	-50.3989
78.8917	19.9744	259	-49.8751
78.9083	19.9744	247	-47.9326
78.925	19.9744	233	-45.6664
78.9417	19.9744	215	-42.7527
78.9583	19.9744	203	-40.6102
78.975	19.9744	197	-39.139
78.9917	19.9744	199	-38.6627
79.0083	19.9744	193	-37.3915
79.025	19.9744	193	-36.7915
79.0417	19.9744	191	-35.9677
79.0583	19.9744	189	-35.244
79.075	19.9744	191	-34.8677
79.0917	19.9744	183	-33.3728
79.1083	19.9744	183	-32.8728
79.125	19.9744	195	-33.8152
79.1417	19.9744	207	-35.0577
79.1583	19.9744	201	-34.4865
79.175	19.9744	199	-34.8627
79.1917	19.9744	201	-36.0865
79.2083	19.9744	193	-36.4915
79.225	19.9744	193	-38.1915
79.2417	19.9744	189	-39.544
79.2583	19.9744	185	-40.8965
79.275	19.9744	183	-42.2728
79.2917	19.9744	193	-44.7915
79.3083	19.9744	205	-47.234
79.325	19.9744	205	-48.134
79.3417	19.9744	205	-48.734
79.3583	19.9744	215	-50.3527
79.375	19.9744	225	-51.9714
79.3917	19.9744	229	-52.8189
79.4083	19.9744	243	-54.9851
79.425	19.9744	241	-55.3614
79.4417	19.9744	241	-55.9614
79.4583	19.9744	243	-56.6851
79.475	19.9744	233	-55.8664
79.4917	19.9744	219	-54.5002
79.5083	19.9744	209	-53.1815
79.525	19.9744	203	-52.1102
79.5417	19.9744	203	-51.3102
79.5583	19.9744	201	-50.1865
79.575	19.9744	193	-48.0915
79.5917	19.9744	187	-46.0203
79.6083	19.9744	183	-44.0728
79.625	19.9744	181	-42.249
79.6417	19.9744	187	-41.3203
79.6583	19.9744	179	-38.8253
79.675	19.9744	179	-37.3253
79.6917	19.9744	187	-36.9203
79.7083	19.9744	197	-37.039
79.725	19.9744	197	-36.339
79.7417	19.9744	189	-35.144
79.7583	19.9744	181	-34.249
79.775	19.9744	179	-34.5253
79.7917	19.9744	189	-36.344
79.8083	19.9744	197	-38.239
79.825	19.9744	203	-40.1102
79.8417	19.9744	199	-40.8627
79.8583	19.9744	191	-41.1677
79.875	19.9744	187	-41.9203
79.8917	19.9744	185	-42.7965
79.9083	19.9744	187	-44.1203
79.925	19.9744	187	-45.1203
79.9417	19.9744	187	-46.1203
79.9583	19.9744	193	-47.6915
79.975	19.9744	201	-49.2865
79.9917	19.9744	201	-49.7865
80.0083	19.9744	207	-50.6577
80.025	19.9744	201	-49.8865
80.0417	19.9744	205	-49.834
80.0583	19.9744	211	-49.7052
80.075	19.9744	217	-49.2764
80.0917	19.9744	223	-48.7477
80.1083	19.9744	231	-48.2427
80.125	19.9744	227	-46.5952
80.1417	19.9744	227	-45.3952
80.1583	19.9744	227	-44.4952
80.175	19.9744	227	-43.5952
80.1917	19.9744	239	-44.0376
80.2083	19.9744	249	-44.2564
80.225	19.9744	251	-43.5801
80.2417	19.9744	277	-45.2888
80.2583	19.9744	291	-45.555
80.275	19.9744	305	-45.8213
80.2917	19.9744	309	-45.0688
80.3083	19.9744	317	-45.0637
80.325	19.9744	351	-48.4674
80.3417	19.9744	345	-47.9962
80.3583	19.9744	333	-47.5537
80.375	19.9744	337	-49.4012
80.3917	19.9744	327	-49.9825
80.4083	19.9744	315	-50.64
80.425	19.9744	309	-51.8688
80.4417	19.9744	307	-53.145
80.4583	19.9744	293	-52.4788
80.475	19.9744	311	-54.8925
80.4917	19.9744	307	-54.145
80.5083	19.9744	317	-54.5637
80.525	19.9744	329	-54.8062
80.5417	19.9744	339	-54.8249
80.5583	19.9744	345	-54.5962
80.575	19.9744	347	-54.1199
80.5917	19.9744	355	-54.7149
80.6083	19.9744	351	-54.3674
80.625	19.9744	339	-53.3249
80.6417	19.9744	319	-51.6875
80.6583	19.9744	311	-51.3925
80.675	19.9744	303	-50.8975
80.6917	19.9744	311	-51.9925
80.7083	19.9744	309	-51.5688
80.725	19.9744	301	-50.0738
80.7417	19.9744	317	-50.7637
80.7583	19.9744	337	-51.6012
80.775	19.9744	343	-50.4724
80.7917	19.9744	327	-46.8825
80.8083	19.9744	327	-45.1825
80.825	19.9744	361	-47.7862
80.8417	19.9744	449	-57.131
80.8583	19.9744	385	-50.4711
80.875	19.9744	345	-47.4962
80.8917	19.9744	337	-49.0012
80.9083	19.9744	345	-52.8962
80.925	19.9744	347	-56.3199
80.9417	19.9744	345	-58.9962
80.9583	19.9744	343	-60.8724
80.975	19.9744	343	-61.7724
80.9917	19.9744	349	-61.9437
81.0083	19.9744	361	-61.4862
81.025	19.9744	373	-60.1286
81.0417	19.9744	375	-57.2524
81.0583	19.9744	375	-54.3524
81.075	19.9744	399	-54.8373
81.0917	19.9744	483	-63.0347
81.1083	19.9744	535	-68.7521
81.125	19.9744	455	-60.6022
81.1417	19.9744	419	-57.5748
81.1583	19.9744	397	-55.7136
81.175	19.9744	391	-54.6423
81.1917	19.9744	397	-53.5136
81.2083	19.9744	401	-50.4611
81.225	19.9744	407	-46.4323
81.2417	19.9744	421	-42.2985
81.2583	19.9744	437	-38.3885
81.275	19.9744	581	-49.4982
81.2917	19.9744	639	-52.3868
81.3083	19.9744	657	-52.4006
81.325	19.9744	643	-50.6343
81.3417	19.9744	633	-50.6156
81.3583	19.9744	629	-52.0681
81.375	19.9744	639	-55.2868
81.3917	19.9744	623	-55.0969
81.4083	19.9744	637	-57.3631
81.425	19.9744	639	-57.1868
81.4417	19.9744	627	-54.6444
81.4583	19.9744	631	-53.2919
81.475	19.9744	631	-51.2919
81.4917	19.9744	643	-51.0343
81.5083	19.9744	667	-52.7193
81.525	19.9744	673	-53.1905
81.5417	19.9744	691	-55.6042
81.5583	19.9744	655	-52.3768
81.575	19.9744	639	-51.4868
81.5917	19.9744	641	-52.4106
81.6083	19.9744	641	-52.7106
81.625	19.9744	631	-51.3919
81.6417	19.9744	617	-49.3256
81.6583	19.9744	621	-49.0731
81.675	19.9744	633	-49.9156
81.6917	19.9744	631	-49.3919
81.7083	19.9744	633	-49.7156
81.725	19.9744	625	-49.3206
81.7417	19.9744	617	-49.2256
81.7583	19.9744	619	-50.3494
81.775	19.9744	629	-52.4681
81.7917	19.9744	637	-54.1631
81.8083	19.9744	641	-55.2106
81.825	19.9744	633	-54.7156
81.8417	19.9744	643	-55.9343
81.8583	19.9744	639	-55.5868
81.875	19.9744	633	-54.9156
81.8917	19.9744	631	-54.6919
81.9083	19.9744	641	-56.0106
81.925	19.9744	647	-56.8818
81.9417	19.9744	651	-57.5293
81.9583	19.9744	659	-58.7243
81.975	19.9744	669	-60.243
81.9917	19.9744	677	-61.538
82.0083	19.9744	675	-61.7143
78.0083	19.9587	329	-54.3062
78.025	19.9587	331	-54.63
78.0417	19.9587	323	-54.135
78.0583	19.9587	315	-54.04
78.075	19.9587	293	-52.7788
78.0917	19.9587	277	-52.4888
78.1083	19.9587	269	-53.2938
78.125	19.9587	291	-57.555
78.1417	19.9587	305	-60.8213
78.1583	19.9587	303	-62.0975
78.175	19.9587	263	-58.8226
78.1917	19.9587	277	-61.3888
78.2083	19.9587	303	-65.0975
78.225	19.9587	317	-67.4637
78.2417	19.9587	335	-70.3775
78.2583	19.9587	317	-69.5637
78.275	19.9587	313	-70.5162
78.2917	19.9587	273	-67.6413
78.3083	19.9587	273	-69.1413
78.325	19.9587	263	-69.3226
78.3417	19.9587	249	-68.5564
78.3583	19.9587	275	-71.5651
78.375	19.9587	279	-71.5126
78.3917	19.9587	281	-70.7363
78.4083	19.9587	309	-72.3688
78.425	19.9587	297	-69.4263
78.4417	19.9587	289	-67.0313
78.4583	19.9587	271	-63.8176
78.475	19.9587	253	-61.0039
78.4917	19.9587	263	-61.5226
78.5083	19.9587	287	-63.9076
78.525	19.9587	255	-59.8276
78.5417	19.9587	237	-57.0139
78.5583	19.9587	263	-58.5226
78.575	19.9587	263	-56.4226
78.5917	19.9587	271	-54.7176
78.6083	19.9587	285	-53.1838
78.625	19.9587	281	-49.4363
78.6417	19.9587	307	-49.345
78.6583	19.9587	347	-51.2199
78.675	19.9587	343	-48.9724
78.6917	19.9587	355	-49.3149
78.7083	19.9587	397	-53.9136
78.725	19.9587	383	-52.9474
78.7417	19.9587	333	-48.6537
78.7583	19.9587	293	-45.7788
78.775	19.9587	273	-45.3413
78.7917	19.9587	259	-45.5751
78.8083	19.9587	247	-45.8326
78.825	19.9587	241	-46.4614
78.8417	19.9587	247	-48.1326
78.8583	19.9587	249	-48.9564
78.875	19.9587	259	-50.2751
78.8917	19.9587	265	-50.7463
78.9083	19.9587	255	-49.2276
78.925	19.9587	245	-47.4089
78.9417	19.9587	235	-45.3902
78.9583	19.9587	221	-42.9239
78.975	19.9587	207	-40.3577
78.9917	19.9587	207	-39.4577
79.0083	19.9587	201	-37.9865
79.025	19.9587	189	-36.044
79.0417	19.9587	187	-35.2203
79.0583	19.9587	187	-34.8203
79.075	19.9587	187	-34.3203
79.0917	19.9587	185	-33.6965
79.1083	19.9587	187	-33.5203
79.125	19.9587	197	-34.339
79.1417	19.9587	193	-33.7915
79.1583	19.9587	197	-34.439
79.175	19.9587	195	-34.7152
79.1917	19.9587	195	-35.7152
79.2083	19.9587	193	-36.7915
79.225	19.9587	191	-38.1677
